wgi_glacier_id,political_unit,continent_code,glacier_name,latitude,longitude,mean_elev (m),form,source_nourish,total_area (km²)
AT4J143SI021,AT,4,AP.FEUERSTEIN W,46.983,11.237,2820,0,1,0.08
AT4J143SN037,AT,4,,47.08,10.313,2730,0,1,0.02
AT4J143SN043,AT,4,GR.KUECHEL M,47.045,10.242,2610,4,1,0.22
AT4J143SN063,AT,4,,47.165,10.477,2670,4,0,0.03
AT4J143ZI028,AT,4,,47.09,12.077,2800,4,0,0.07
AT4J143ZI035,AT,4,,47.082,12.035,2710,4,0,0.03
AT4J144LE008,AT,4,PAZIEL W,47.155,10.197,2540,4,1,0.02
AT4R013IL018,AT,4,,46.89,10.057,2720,4,1,0.1
AT4R013IL019,AT,4,VERHUPF,46.892,10.05,2760,0,1,0.25
BO1D22151270,BO,1,,-15.883,-68.444,5210,0,0,0.04
BO1D22152142,BO,1,,-15.863,-68.452,5402,0,0,0.1
BO1D22152151,BO,1,,-15.834,-68.441,4968,0,0,0.53
BO1D22152155,BO,1,,-15.827,-68.463,5148,0,0,0.07
BT5O205D0141,BT,5,,27.864,90.216,5160,7,1,0.438
BT5O205D0145,BT,5,,27.898,90.222,5360,7,1,0.041
BT5O207AA008,BT,5,,27.91,90.286,5455,0,1,0.555
BT5O207AA017,BT,5,,27.828,90.323,5100,7,1,0.245
BT5O207AA043,BT,5,,27.933,90.286,5530,7,1,0.332
BT5O207AA078,BT,5,,27.971,90.386,5440,5,1,0.098
BT5O207AA109,BT,5,,27.935,90.433,5205,5,1,0.051
BT5O207AA129,BT,5,,27.963,90.491,5235,5,1,0.107
BT5O207AB016,BT,5,,27.987,90.524,5370,3,1,0.217
BT5O207AB069,BT,5,,28.035,90.74,5460,0,1,0.32
BT5O207AB086,BT,5,,27.912,90.738,5170,5,1,0.142
BT5O207BA012,BT,5,,28.033,90.783,5510,3,1,12.14
BT5O207BA022,BT,5,,28.039,90.926,5224,5,1,1.22
BT5O207BD024,BT,5,,28,91.25,4740,5,0,0.1
BT5O251B0054,BT,5,,28.221,89.942,6028,3,1,1.55
CA2M001CB006,CA,2,,49.187,-125.27,1280,7,1,3
CA2M001CD001,CA,2,,49.685,-125.429,1859,6,1,3
CA2M001CD014,CA,2,,49.481,-125.522,1692,6,1,3
CA2M001CD046,CA,2,,49.793,-125.737,1417,7,1,3
CA2M001CE022,CA,2,,49.906,-126.472,1524,7,1,3
CA2M001CF003,CA,2,,50.222,-126.318,1463,7,1,3
CA2M001CF018,CA,2,,49.939,-126.466,1097,7,1,3
CA2M001CF027,CA,2,,50.019,-126.669,1676,7,1,3
CA2N001AA019,CA,2,,58.289,-128.273,2012,6,1,3
CA2N001AC047,CA,2,,57.177,-127.662,2010,6,1,3
CA2N001AC081,CA,2,,57.209,-128.057,2042,7,1,3
CA2N001AC092,CA,2,,57.146,-128.03,1951,6,1,3
CA2N001AC103,CA,2,,57.183,-128.117,2012,6,1,3
CA2N001AD043,CA,2,,57.393,-128.3,2134,6,1,3
CA2N001AD146,CA,2,,57.342,-128.624,2103,6,1,3
CA2N001AD150,CA,2,,57.346,-128.595,1981,6,1,3
CA2N001AD255,CA,2,,57.213,-128.813,1920,7,1,3
CA2N001AD263,CA,2,,57.315,-128.758,1859,7,1,3
CA2N001AD300,CA,2,,57.356,-128.859,2134,6,1,3
CA2N001AD311,CA,2,,57.387,-128.928,1920,7,1,3
CA2N001AD333,CA,2,,57.462,-128.908,1981,7,1,3
CA2N001AD375,CA,2,,57.478,-128.813,2134,6,1,3
CA2N001AD389,CA,2,,57.522,-128.723,2287,6,4,3
CA2N001AD413,CA,2,,57.547,-128.693,1981,7,1,3
CA2N001AD448,CA,2,,57.533,-128.87,1920,7,1,3
CA2N001AE005,CA,2,,57.769,-128.518,1935,7,1,3
CA2N001AE008,CA,2,,57.825,-128.477,1874,7,1,3
CA2N001BA002,CA,2,,58.433,-130.42,1768,6,1,3
CA2N001BA007,CA,2,,58.456,-130.364,1798,7,1,3
CA2N001BA028,CA,2,,58.3,-129.705,1900,6,1,3
CA2N001BA030,CA,2,,58.315,-129.737,1600,6,1,3
CA2N001BA037,CA,2,,58.282,-129.714,1700,6,1,3
CA2N001BA041,CA,2,,58.278,-129.638,2000,6,1,3
CA2N001BA058,CA,2,,58.229,-129.529,2000,6,1,3
CA2N001BA076,CA,2,,58.181,-129.573,1700,6,1,3
CA2N001BA129,CA,2,,58.214,-129.905,1676,6,1,3
CA2N001BA137,CA,2,,58.207,-129.941,1615,6,1,3
CA2N001BD004,CA,2,,57.83,-128.507,1874,7,1,3
CA2N001BD009,CA,2,,57.802,-128.616,1707,7,1,3
CA2N001BD010,CA,2,,57.799,-128.642,1707,7,1,3
CA2N001BD024,CA,2,,57.671,-129.012,2100,6,1,3
CA2N001BD027,CA,2,,57.678,-129.04,2125,6,1,3
CA2N001BD030,CA,2,,57.654,-129.081,2125,6,2,3
CA2N001BD037,CA,2,,57.693,-129.121,1800,7,1,3
CA2N001BD054,CA,2,,57.772,-129.223,2000,7,1,3
CA2N001BD059,CA,2,,57.765,-129.279,2025,7,1,3
CA2N001BD067,CA,2,,57.772,-129.301,1950,7,1,3
CA2N001BD074,CA,2,,57.864,-129.553,1750,6,1,3
CA2N001BF028,CA,2,,57.828,-130.312,1753,6,1,3
CA2N001BF040,CA,2,,57.733,-130.285,2103,5,1,3
CA2N001CA026,CA,2,,57.727,-129.416,2118,7,1,3
CA2N001CB003,CA,2,,57.547,-129.281,2103,6,1,3
CA2N001CB055,CA,2,,57.538,-128.93,2256,6,1,3
CA2N001CB057,CA,2,,57.514,-128.938,1996,6,0,3
CA2N001CB062,CA,2,,57.501,-128.92,2073,6,0,3
CA2N001CB075,CA,2,,57.466,-128.962,2042,9,,3
CA2N001CB087,CA,2,,57.375,-128.947,2042,6,1,3
CA2N001CB107,CA,2,,57.444,-129.07,1890,9,,3
CA2N001CB204,CA,2,,57.165,-128.98,1494,6,4,3
CA2N001CB249,CA,2,,57.337,-129.176,2073,6,1,3
CA2N001CB262,CA,2,,57.341,-129.191,2042,6,1,3
CA2N001CC017,CA,2,,57.391,-129.263,2012,7,1,3
CA2N001CC065,CA,2,,57.364,-129.294,2012,6,0,3
CA2N001CC072,CA,2,,57.355,-129.356,1951,7,1,3
CA2N001CC111,CA,2,,57.312,-129.393,2012,7,1,3
CA2N001CC163,CA,2,,57.266,-129.297,1920,7,1,3
CA2N001CC346,CA,2,,57.11,-129.259,1692,7,1,3
CA2N001CC355,CA,2,,57.125,-129.266,1890,7,1,3
CA2N001CC429,CA,2,,57.084,-129.467,1798,7,0,3
CA2N001CC436,CA,2,,57.089,-129.498,2073,0,0,3
CA2N001CC454,CA,2,,57.131,-129.436,1981,7,0,3
CA2N001CC457,CA,2,,57.134,-129.461,1981,6,1,3
CA2N001CC531,CA,2,,57.196,-129.488,1905,7,1,3
CA2N001CC555,CA,2,,57.21,-129.46,2073,6,1,3
CA2N001CC605,CA,2,,57.18,-129.599,1844,7,1,3
CA2N001CC626,CA,2,,57.275,-129.706,1890,6,1,3
CA2N001CC656,CA,2,,57.35,-129.562,2027,6,1,3
CA2N001CC673,CA,2,,57.348,-129.676,1951,6,1,3
CA2N001CC681,CA,2,,57.334,-129.782,1829,6,1,3
CA2N001CC712,CA,2,,57.419,-129.594,1981,6,1,3
CA2N001CC728,CA,2,,57.424,-129.508,1890,6,1,3
CA2N001CC731,CA,2,,57.425,-129.511,1859,7,1,3
CA2N001CC751,CA,2,,57.467,-129.517,1814,6,2,3
CA2N001CC793,CA,2,,57.52,-129.701,2210,7,0,3
CA2N001CD008,CA,2,,57.59,-129.632,1768,7,1,3
CA2N001CD024,CA,2,,57.627,-129.671,1905,7,1,3
CA2N001CD026,CA,2,,57.637,-129.68,2042,7,1,3
CA2N001CD035,CA,2,,57.638,-129.699,1920,7,1,3
CA2N001EA022,CA,2,NANATUCKS,57.579,-131.917,2226,6,1,3
CA2N001EA024,CA,2,,57.556,-131.92,2073,6,1,3
CA2N001EA038,CA,2,,57.398,-132.023,1981,6,3,3
CA2N001EA091,CA,2,,57.535,-132.052,1524,7,2,3
CA2N001EA131,CA,2,,57.653,-132.039,1676,6,2,3
CA2N001EA230,CA,2,,57.583,-132.344,1829,6,1,3
CA2N001EA238,CA,2,,57.567,-132.39,1707,6,3,3
CA2N001EA263,CA,2,,57.642,-132.435,2164,6,4,3
CA2N001EA275,CA,2,,57.671,-132.366,1935,6,3,3
CA2N001EA284,CA,2,,57.682,-132.34,1707,6,4,3
CA2N001EA295,CA,2,,57.683,-132.424,1737,6,4,3
CA2N001EA308,CA,2,,57.687,-132.481,2088,6,1,3
CA2N001EA311,CA,2,,57.714,-132.47,1280,6,4,3
CA2N001EA313,CA,2,,57.728,-132.461,1920,7,0,3
CA2N001EA381,CA,2,,57.948,-132.417,1372,7,0,3
CA2N001EA410,CA,2,,57.723,-132.246,1935,6,2,3
CA2N001EA424,CA,2,,57.78,-132.133,2134,7,0,3
CA2N001EA439,CA,2,,57.759,-131.871,1981,6,1,3
CA2N001EC017,CA,2,,58.01,-131.98,2287,6,1,3
CA2N001EE031,CA,2,,57.411,-130.749,1920,7,0,3
CA2N001EE047,CA,2,,57.387,-130.763,1676,7,0,3
CA2N001EE075,CA,2,,57.305,-130.778,1798,7,0,3
CA2N001EE105,CA,2,,57.219,-130.833,1554,7,0,3
CA2N001EF042,CA,2,,57.258,-131.069,1890,6,1,3
CA2N001EF046,CA,2,,57.28,-131.068,2042,6,1,3
CA2N001EF054,CA,2,,57.304,-131.12,1951,6,1,3
CA2N001EF061,CA,2,,57.278,-131.161,2302,6,1,3
CA2N001EF106,CA,2,,57.453,-131.098,1692,7,1,3
CA2N001EF165,CA,2,,57.553,-131.061,1960,6,1,3
CA2N001EF166,CA,2,,57.543,-131.067,2179,5,1,3
CA2N001EG020,CA,2,,57.736,-131.173,1920,9,4,3
CA2N001EG023,CA,2,,57.72,-131.201,1859,9,0,3
CA2N001EG027,CA,2,,57.733,-131.284,1680,6,0,3
CA2N001EG045,CA,2,,57.685,-131.313,1692,7,1,3
CA2N001EG118,CA,2,,57.458,-131.352,2545,6,1,3
CA2N001EG146,CA,2,,57.596,-131.367,1722,6,1,3
CA2N001FA007,CA,2,,56.702,-131.853,1250,7,1,3
CA2N001FA040,CA,2,,56.746,-131.86,760,7,1,3
CA2N001FA082,CA,2,,56.803,-131.912,880,7,1,3
CA2N001FA163,CA,2,,56.825,-131.887,980,7,1,3
CA2N001FA169,CA,2,,56.826,-131.917,610,7,1,3
CA2N001FA203,CA,2,,56.925,-131.946,1160,7,1,3
CA2N001FA228,CA,2,,56.887,-131.879,1310,7,1,3
CA2N001FB053,CA,2,,57.006,-131.985,960,7,1,3
CA2N001FC023,CA,2,,57.026,-131.967,1300,7,1,3
CA2N001FC044,CA,2,,57.053,-131.92,740,7,1,3
CA2N001FC118,CA,2,,57.104,-131.78,1060,7,1,3
CA2N001FC127,CA,2,,57.111,-131.746,910,7,1,3
CA2N001FD051,CA,2,,57.186,-132.07,1753,6,1,3
CA2N001FD061,CA,2,,57.193,-131.962,1189,6,1,3
CA2N001FF040,CA,2,,57.347,-131.92,1554,6,1,3
CA2N001FG025,CA,2,,57.416,-131.974,1341,6,1,3
CA2N001FG093,CA,2,,57.474,-131.954,1951,6,1,3
CA2N001FG134,CA,2,,57.574,-131.863,2088,6,1,3
CA2N001FH011,CA,2,,57.565,-131.533,1890,6,1,3
CA2N001FH073,CA,2,,57.453,-131.573,1737,7,1,3
CA2N001FH081,CA,2,,57.482,-131.612,2040,6,1,3
CA2N001FH086,CA,2,,57.467,-131.618,2010,6,1,3
CA2N001FH136,CA,2,,57.427,-131.593,1950,6,1,3
CA2N001FH142,CA,2,,57.438,-131.567,2025,6,1,3
CA2N001FI003,CA,2,,57.346,-131.632,1670,6,1,3
CA2N001FI025,CA,2,,57.381,-131.533,1625,7,1,3
CA2N001FI042,CA,2,,57.265,-131.461,1980,7,1,3
CA2N001FI059,CA,2,,57.359,-131.385,2280,0,5,3
CA2N001FI061,CA,2,,57.377,-131.397,2130,6,4,3
CA2N001FI082,CA,2,,57.307,-131.189,1980,7,1,3
CA2N001FI098,CA,2,,57.245,-131.294,2000,6,1,3
CA2N001FI113,CA,2,,57.208,-131.21,2256,6,1,3
CA2N001FI123,CA,2,,57.152,-131.175,2000,6,1,3
CA2N001FI167,CA,2,,57.08,-131.443,2134,6,1,3
CA2N001FI173,CA,2,,57.117,-131.495,1615,6,1,3
CA2N001FI189,CA,2,,57.201,-131.531,1859,6,1,3
CA2N001FI197,CA,2,,57.205,-131.673,1700,6,1,3
CA2N001FJ002,CA,2,,57.258,-131.755,1524,6,1,3
CA2N001FK022,CA,2,,57.041,-131.494,1400,6,1,3
CA2N001FK071,CA,2,,56.882,-131.43,2287,5,3,3
CA2N001FL007,CA,2,,56.935,-131.625,1768,7,1,3
CA2N001FL009,CA,2,,56.931,-131.624,1463,7,1,3
CA2N001FM034,CA,2,,56.632,-131.633,1310,6,1,3
CA2N001FM046,CA,2,,56.629,-131.558,1570,6,0,3
CA2N001FM104,CA,2,,56.555,-131.551,1690,6,1,3
CA2N001FM126,CA,2,,56.524,-131.703,1790,6,0,3
CA2N001GA049,CA,2,TWIN  LACIER,56.8,-131.291,2070,6,1,3
CA2N001GB006,CA,2,,56.832,-131.167,1850,6,3,3
CA2N001GC033,CA,2,,56.841,-130.951,1615,7,1,3
CA2N001GD025,CA,2,,56.839,-130.691,1737,6,5,3
CA2N001GD058,CA,2,,56.891,-130.983,1525,6,5,3
CA2N001GD089,CA,2,,56.924,-130.598,1768,7,0,3
CA2N001GE031,CA,2,,56.958,-130.628,1800,6,1,3
CA2N001GE060,CA,2,,56.968,-130.484,2100,6,1,3
CA2N001GE062,CA,2,,56.972,-130.454,1650,6,1,3
CA2N001GF007,CA,2,,57.028,-130.471,1820,6,1,3
CA2N001GF018,CA,2,,57.026,-130.613,1655,6,1,3
CA2N001GF020,CA,2,,57.016,-130.63,1652,7,1,3
CA2N001GF035,CA,2,,56.954,-130.883,1555,7,1,3
CA2N001GF092,CA,2,,57.023,-130.843,1925,6,1,3
CA2N001GF096,CA,2,,57.01,-130.805,1795,6,1,3
CA2N001GF117,CA,2,,57.044,-130.736,1830,6,1,3
CA2N001GF206,CA,2,,57.182,-130.811,1829,7,1,3
CA2N001GF225,CA,2,,57.284,-130.801,1615,7,1,3
CA2N001GF254,CA,2,,57.203,-130.784,1734,7,1,3
CA2N001GF267,CA,2,,57.34,-130.685,1931,7,1,3
CA2N001GF304,CA,2,,57.169,-130.685,1920,6,1,3
CA2N001GF307,CA,2,,57.17,-130.641,1950,7,1,3
CA2N001GF314,CA,2,,57.145,-130.635,1935,7,1,3
CA2N001GF320,CA,2,,57.128,-130.602,2100,5,3,3
CA2N001GF327,CA,2,,57.113,-130.58,1844,6,1,3
CA2N001GF342,CA,2,,57.14,-130.507,2103,6,1,3
CA2N001GG050,CA,2,,57.212,-130.469,1859,6,1,3
CA2N001GG076,CA,2,,57.23,-130.531,1585,7,1,3
CA2N001GG106,CA,2,,57.242,-130.708,2012,6,1,3
CA2N001GG135,CA,2,,57.305,-130.622,1890,7,1,3
CA2N001GG155,CA,2,,57.315,-130.66,1710,7,1,3
CA2N001GG227,CA,2,,57.33,-130.545,1900,7,1,3
CA2N001GG234,CA,2,,57.4,-130.411,2065,6,1,3
CA2N001GG338,CA,2,,57.461,-130.662,2015,6,1,3
CA2N001GG372,CA,2,,57.477,-130.664,1925,6,1,3
CA2N001GH023,CA,2,,57.805,-130.031,2010,7,1,3
CA2N001GH044,CA,2,,57.674,-129.909,1770,7,1,3
CA2N001GH062,CA,2,,57.644,-129.868,1920,7,1,3
CA2N001GH120,CA,2,,57.453,-129.703,1860,7,1,3
CA2N001GH161,CA,2,,57.503,-129.793,2100,7,1,3
CA2N001GH171,CA,2,,57.53,-129.792,2070,7,1,3
CA2N001GH193,CA,2,,57.489,-129.851,1770,7,1,3
CA2N001GH194,CA,2,,57.488,-129.856,1830,7,1,3
CA2N001GH230,CA,2,,57.539,-129.857,1770,7,1,3
CA2N001GH267,CA,2,,57.583,-129.839,2040,7,1,3
CA2N001GH297,CA,2,,57.55,-129.932,1860,7,1,3
CA2N001GH355,CA,2,,57.448,-129.822,2160,6,4,3
CA2N001GH393,CA,2,,57.467,-129.955,2090,7,1,3
CA2N001GH407,CA,2,,57.469,-130.032,2030,7,1,3
CA2N001GH409,CA,2,,57.469,-130.054,1970,7,1,3
CA2N001GI018,CA,2,,57.438,-129.906,2070,7,1,3
CA2N001GI050,CA,2,,57.404,-129.804,2130,6,5,3
CA2N001GI060,CA,2,,57.381,-129.863,1900,9,1,3
CA2N001GI120,CA,2,,57.34,-130.028,1920,6,1,3
CA2N001GI142,CA,2,,57.348,-130.14,1710,7,1,3
CA2N001GI155,CA,2,,57.349,-129.909,1980,7,1,3
CA2N001GI188,CA,2,,57.329,-129.869,1880,7,1,3
CA2N001GI230,CA,2,,57.285,-129.788,2050,7,1,3
CA2N001GI314,CA,2,,57.225,-129.904,1890,7,1,3
CA2N001GI392,CA,2,,57.035,-129.868,1860,7,1,3
CA2N001GI421,CA,2,,57.112,-130.002,1860,6,1,3
CA2N001GI436,CA,2,,57.213,-130.043,1950,6,1,3
CA2N001GI438,CA,2,,57.22,-130.075,2070,7,1,3
CA2N001GI453,CA,2,,57.215,-130.091,2040,7,1,3
CA2N001GI456,CA,2,,57.237,-130.102,1710,7,1,3
CA2N001GJ019,CA,2,,57.1,-130.098,1830,6,1,3
CA2N001GJ020,CA,2,,57.1,-130.088,1830,7,1,3
CA2N001GJ033,CA,2,,57.061,-130.103,1980,6,1,3
CA2N001GJ039,CA,2,,57.046,-130.06,2160,6,1,3
CA2N001GJ048,CA,2,,56.995,-130.017,1980,6,1,3
CA2N001GJ053,CA,2,,56.986,-130.029,1890,7,1,3
CA2N001GJ206,CA,2,,56.811,-130.009,1280,7,1,3
CA2N001GJ221,CA,2,,56.806,-130.03,1680,6,0,3
CA2N001GJ290,CA,2,,56.87,-130.119,1740,7,1,3
CA2N001GJ308,CA,2,,56.857,-130.199,1890,6,1,3
CA2N001GK013,CA,2,,56.814,-130.201,1920,7,1,3
CA2N001GK020,CA,2,,56.811,-130.23,1805,6,1,3
CA2N001GK043,CA,2,,56.742,-130.269,1460,7,1,3
CA2N001GK058,CA,2,,56.724,-130.312,1640,7,1,3
CA2N001GK091,CA,2,,56.779,-130.365,1430,7,1,3
CA2N001GK123,CA,2,,56.763,-130.434,1640,7,1,3
CA2N001GK157,CA,2,,56.74,-130.532,1760,7,1,3
CA2N001GK163,CA,2,,56.761,-130.525,1480,7,1,3
CA2N001GK175,CA,2,,56.73,-130.543,1910,6,5,3
CA2N001GK203,CA,2,,56.664,-130.56,1410,7,1,3
CA2N001GK211,CA,2,,56.661,-130.561,1450,7,1,3
CA2N001GK235,CA,2,,56.695,-130.605,1430,7,1,3
CA2N001GK273,CA,2,,56.607,-130.736,2020,6,1,3
CA2N001GM023,CA,2,,56.541,-130.99,2060,7,1,3
CA2N001GM088,CA,2,,56.525,-131.12,1800,7,1,3
CA2N001GM094,CA,2,,56.546,-131.127,1700,7,1,3
CA2N001GM107,CA,2,,56.532,-131.167,1500,7,1,3
CA2N001GM131,CA,2,,56.441,-131.204,1560,7,1,3
CA2N001GM142,CA,2,,56.457,-131.27,1760,6,1,3
CA2N001GM255,CA,2,,56.632,-131.354,1640,7,1,3
CA2N001GM269,CA,2,,56.658,-131.401,1840,6,1,3
CA2N001GM329,CA,2,,56.6,-131.505,1300,7,1,3
CA2N002EA001,CA,2,TSIRKU GLACIER,59.32,-136.595,1680,5,1,3
CL1M00412020,CL,1,,-34.273,-70.133,4150,9,1,0.24
CL1M00414015,CL,1,,-34.478,-70.13,3750,5,2,0.2
CL1M00415002,CL,1,,-34.437,-70.248,3300,0,1,0.2
CL1M00415041,CL,1,,-34.488,-70.303,3400,5,1,0.2
CL1M00415048,CL,1,,-34.368,-70.457,3070,5,1,0.42
CL1M00420016,CL,1,,-34.838,-70.35,3910,4,1,0.52
CL1M00420026,CL,1,,-34.84,-70.303,3245,8,1,0.01
CL1M00420042,CL,1,,-34.792,-70.273,3843,3,1,0.39
CL1M00422012,CL,1,,-34.708,-70.391,4187,4,2,0.08
CL1M00422033,CL,1,,-34.7,-70.283,3481,1,1,6.32
CL1M00423009,CL,1,,-34.588,-70.438,3098,4,1,0.12
CL1M00423038,CL,1,,-34.687,-70.376,4272,5,1,0.01
CL1M00424011,CL,1,,-34.787,-70.39,2982,2,2,0.49
CL1M00424081,CL,1,,-34.86,-70.386,3230,8,0,0.01
CL1M00424103,CL,1,,-34.883,-70.367,3432,2,1,0.91
CL1M00424107,CL,1,,-34.887,-70.384,3393,8,1,0.01
CL1M005A0007,CL,1,,-34.025,-70.067,3701,4,1,0.51
CL1M005A0024,CL,1,,-34.007,-69.884,4012,2,1,1.26
CL1M005A0075,CL,1,,-34.195,-70.063,4000,3,1,1.62
CL1M005B0053,CL,1,,-34.061,-70.241,3681,4,2,0.27
CL1M005C0004,CL,1,,-33.75,-70.073,3206,2,1,1.88
CL1M005C0010,CL,1,,-33.713,-70.013,4050,4,1,0.11
CL1M005C0087,CL,1,,-33.868,-70.081,3480,4,1,0.22
CL1M005D0016,CL,1,,-33.564,-70.113,3806,4,1,0.19
CL1M005D0054,CL,1,YEGUAS MUERTAS,-33.536,-69.972,3824,1,1,2.61
CL1M005F0038,CL,1,,-33.328,-69.994,4208,4,2,1.16
CL1M005F0043,CL,1,,-33.315,-69.96,4093,4,1,1.3
CL1M005F0065,CL,1,,-33.294,-69.808,4750,2,1,2.33
CL1M005F0076,CL,1,,-33.371,-69.872,4112,5,2,0.09
CL1M005F0103,CL,1,,-33.487,-69.936,4230,5,1,0.05
CL1M005F0109,CL,1,,-33.464,-69.947,3764,7,2,0.55
CL1M005F0142,CL,1,,-33.554,-70.147,3340,4,2,0.06
CL1M005G0051,CL,1,,-33.122,-70.075,4245,5,1,0.07
CL1M005G0054,CL,1,,-33.131,-70.047,5409,5,1,0.01
CL1M005U0022,CL,1,,-33.157,-70.273,3936,4,2,1.28
CL1N50000016,CL,1,Sierra Nevada 07,-26.483,-68.583,6064,7,1,0.03
CL1N50000020,CL,1,Sierra Nevada 11,-26.467,-68.6,5750,7,1,0.18
CL1O70300001,CL,1,Capurata 01,-18.417,-69.05,5449,6,1,6.23
CN5A255E0007,CN,5,7,49.13,87.5,3160,5,0,0.22
CN5A255F0008,CN,5,8,49.07,87.78,3440,3,0,2.04
CN5A255G0005,CN,5,5,48.97,87.57,3440,4,0,0.51
CN5A259B0008,CN,5,8,47.05,85.58,3540,5,0,0.37
CN5J351D0017,CN,5,,34.76,99.542,4960,4,1,0.38
CN5J428E0008,CN,5,8,37.65,101.5,4500,8,1,0.12
CN5J428E0052,CN,5,52,37.52,101.63,4320,5,1,0.14
CN5K413D0001,CN,5,,27.121,100.205,4800,3,0,1.52
CN5K427B0002,CN,5,,33.705,95.159,5320,5,0,0.21
CN5K431E0005,CN,5,,33.712,94.853,5360,4,0,0.65
CN5K431E0016,CN,5,,33.821,94.662,5240,5,0,0.22
CN5K433H0001,CN,5,,33.837,93.115,5500,4,1,0.48
CN5K441I0013,CN,5,,32.499,93.545,5400,5,0,0.1
CN5K441K0001,CN,5,,32.755,93.303,5520,4,1,1.1
CN5K441K0034,CN,5,,32.753,93.006,5400,5,1,0.16
CN5K441M0041,CN,5,,32.826,92.753,5520,3,1,2.11
CN5K441M0083,CN,5,,32.853,92.396,5660,5,1,0.15
CN5K441M0094,CN,5,,32.756,92.295,5540,4,1,1.82
CN5K442C0002,CN,5,,33.012,92.33,5600,3,1,0.88
CN5K442C0020,CN,5,,33.14,92.211,5540,4,0,0.86
CN5K442C0022,CN,5,,33.11,92.207,5600,4,1,0.68
CN5K443B0004,CN,5,,33.454,92.352,5680,4,1,1.2
CN5K443C0006,CN,5,,33.215,92.122,5540,3,1,1.41
CN5K444B0022,CN,5,,33.337,91.32,5880,5,1,0.39
CN5K444B0026,CN,5,,33.395,91.358,5820,3,1,0.77
CN5K451F0017,CN,5,,33.594,91.051,5920,7,1,1.29
CN5K451F0040,CN,5,,33.539,90.929,5760,2,1,10.42
CN5K452G0001,CN,5,,34.579,93.56,5400,5,1,0.37
CN5K463G0010,CN,5,,35.633,94.444,5420,3,1,0.8
CN5K474C0005,CN,5,,32.039,98.842,5200,5,0,0.15
CN5K474C0012,CN,5,,31.896,98.935,5160,3,0,0.67
CN5K474E0003,CN,5,,31.856,99.009,5100,4,0,0.53
CN5K475D0001,CN,5,,30.681,99.448,5200,2,0,14.67
CN5K481D0034,CN,5,,30.084,99.303,5240,3,0,1.4
CN5K483D0016,CN,5,,29.813,99.634,5480,4,0,2.26
CN5K484A0003,CN,5,,28.365,99.43,4720,5,1,0.35
CN5K491E0002,CN,5,,28.371,100.365,5240,4,0,0.7
CN5K512N0009,CN,5,,29.975,99.658,5320,4,0,0.28
CN5K512N0023,CN,5,,29.978,99.581,5340,5,0,0.26
CN5K521H0022,CN,5,,31.663,99.629,5200,4,0,0.29
CN5K543B0003,CN,5,,29.213,101.245,5160,5,0,0.32
CN5K543B0010,CN,5,,29.195,101.32,5160,4,0,0.64
CN5K612D0007,CN,5,,29.297,101.884,5240,4,1,1.49
CN5K612D0021,CN,5,,29.461,101.794,5100,4,0,0.57
CN5K612D0054,CN,5,,29.53,101.92,5280,5,0,0.54
CN5K612H0017,CN,5,,29.833,101.878,5000,1,0,7.73
CN5K612H0018,CN,5,,29.777,101.861,5200,3,0,1.08
CN5K616E0013,CN,5,,31.284,102.771,5080,5,0,0.36
CN5K621D0018,CN,5,,31.301,103.161,4940,5,0,0.1
CN5K621F0001,CN,5,,31.471,103.416,5160,5,0,0.12
CN5K621F0002,CN,5,,31.304,103.141,4820,5,0,0.16
CN5K621F0003,CN,5,,31.317,103.119,5120,4,0,0.45
CN5K621F0014,CN,5,,31.269,102.834,4860,5,0,0.21
CN5K621F0022,CN,5,,31.727,102.881,5060,5,0,0.33
CN5L222D0008,CN,5,,29.254,98.496,4700,2,0,1.55
CN5L222E0001,CN,5,,29.297,98.37,5160,3,0,1.92
CN5L311A0010,CN,5,,30.592,97.335,5240,4,0,0.49
CN5L322A0023,CN,5,,31.908,95.458,5320,3,1,2.57
CN5L322C0006,CN,5,,31.189,95.381,5320,5,1,0.2
CN5L322C0040,CN,5,,32.113,95.044,5400,4,1,0.43
CN5L412E0001,CN,5,,33.008,94.51,5440,5,1,0.38
CN5L412G0016,CN,5,,33.627,94.747,5380,3,0,6.27
CN5L412G0089,CN,5,,33.532,94.921,5360,3,0,1.48
CN5L412G0092,CN,5,,33.521,94.923,5360,4,0,1
CN5L412I0026,CN,5,,33.553,95.076,5300,4,0,0.28
CN5L421I0001,CN,5,,32.74,96.913,5280,4,0,1.03
CN5N123G0005,CN,5,,28.349,97.821,4780,5,1,0.22
CN5N123G0028,CN,5,,29.489,97.786,4960,5,0,0.11
CN5N223B0019,CN,5,,28.774,98.075,5020,5,1,1.17
CN5N223C0014,CN,5,,28.944,97.664,5000,4,0,1.07
CN5N223C0052,CN,5,,29.165,97.54,5240,4,1,0.49
CN5N223C0061,CN,5,,29.253,97.756,5280,4,0,0.45
CN5N223D0011,CN,5,,29.255,97.765,5240,4,0,0.92
CN5N223F0001,CN,5,,29.556,97.375,5380,4,1,1.29
CN5N223F0014,CN,5,,29.483,97.243,5400,5,1,0.72
CN5N223F0045,CN,5,,29.62,97.17,5440,4,1,1.2
CN5N223F0061,CN,5,,29.674,97.159,5540,4,1,0.77
CN5N223F0087,CN,5,,29.659,97.262,5460,4,1,4.36
CN5N223F0102,CN,5,,29.712,97.254,5400,5,0,0.35
